Cohort_Country	is_summer	G1_Country	G1_Year	G2_Country	G2_Year	Cohort_Size	G1_Medals	G1_Golds	G1_Silvers	G1_Bronzes	G1_Events	G2_Medals	G2_Golds	G2_Silvers	G2_Bronzes	G2_Events	G1_Mean_Age	G1_Mean_Age_Sq	Male_Ratio	Change_Medals_Per_Athlete	Change_Medals_Per_Event	Change_Golds_Per_Athlete	Change_Golds_Per_Event	Distance
Spain	1	Japan	1964	Mexico	1968	8	0	0	0	0	9	0	0	0	0	8	21.75	473.0625	1.0	0.0	0.0	0.0	0.0	-6.0
Spain	1	Mexico	1968	West Germany	1972	9	0	0	0	0	9	0	0	0	0	11	29.77777777777778	886.716049382716	1.0	0.0	0.0	0.0	0.0	-5.0
Spain	1	West Germany	1972	Canada	1976	9	0	0	0	0	11	0	0	0	0	9	29.666666666666668	880.1111111111112	1.0	0.0	0.0	0.0	0.0	-4.0
Spain	1	Canada	1976	Soviet Union	1980	7	0	0	0	0	8	1	0	0	1	9	28.285714285714285	800.0816326530612	1.0	0.14285714285714285	0.1111111111111111	0.0	0.0	-3.0
Spain	1	Soviet Union	1980	United States	1984	18	2	0	1	1	23	1	0	0	1	21	25.666666666666668	658.7777777777778	1.0	-0.05555555555555555	-0.039337474120082816	0.0	0.0	-2.0
Spain	1	United States	1984	Republic of Korea	1988	21	0	0	0	0	26	0	0	0	0	24	26.38095238095238	695.954648526077	1.0	0.0	0.0	0.0	0.0	-1.0
Spain	1	Republic of Korea	1988	Spain	1992	39	2	0	0	2	51	5	2	1	2	48	24.153846153846153	583.4082840236686	0.8461538461538461	0.07692307692307693	0.06495098039215687	0.05128205128205128	0.041666666666666664	0.0
Spain	1	Spain	1992	United States	1996	48	7	4	1	2	60	4	0	3	1	58	24.416666666666668	596.1736111111112	0.625	-0.0625	-0.04770114942528736	-0.08333333333333333	-0.06666666666666667	1.0
Spain	1	United States	1996	Australia	2000	39	3	0	2	1	50	2	1	0	1	48	25.82051282051282	666.6988823142669	0.6153846153846154	-0.02564102564102564	-0.018333333333333333	0.02564102564102564	0.020833333333333332	2.0
Spain	1	Australia	2000	Greece	2004	38	4	1	0	3	43	4	0	3	1	43	25.026315789473685	626.3164819944599	0.5	0.0	0.0	-0.02631578947368421	-0.023255813953488372	3.0
Spain	1	Greece	2004	People's Republic of China	2008	49	7	1	4	2	53	3	1	2	0	53	27.183673469387756	738.9521032902958	0.6326530612244898	-0.08163265306122448	-0.07547169811320754	0.0	0.0	4.0
Spain	1	People's Republic of China	2008	Great Britain	2012	51	4	0	3	1	58	7	2	4	1	59	27.333333333333332	747.1111111111111	0.5490196078431373	0.058823529411764705	0.04967855055523086	0.0392156862745098	0.03389830508474576	5.0
Spain	1	Great Britain	2012	Brazil	2016	49	6	2	3	1	60	8	4	0	4	60	27.979591836734695	782.8575593502708	0.5306122448979592	0.04081632653061224	0.033333333333333326	0.04081632653061224	0.03333333333333333	6.0
Sweden	0	France	1924	Switzerland	1928	2	0	0	0	0	3	1	1	0	0	6	24.0	576.0	1.0	0.5	0.16666666666666666	0.5	0.16666666666666666	
Sweden	0	Switzerland	1928	United States	1932	2	1	0	1	0	2	1	1	0	0	4	26.0	676.0	1.0	0.0	-0.25	0.5	0.25	
Sweden	0	United States	1932	Germany	1936	1	1	0	1	0	2	1	0	1	0	1	25.0	625.0	1.0	0.0	0.5	0.0	0.0	
Sweden	0	Switzerland	1948	Norway	1952	11	3	1	0	2	22	0	0	0	0	18	27.181818181818183	738.8512396694216	1.0	-0.2727272727272727	-0.13636363636363635	-0.09090909090909091	-0.045454545454545456	
Sweden	0	Norway	1952	Italy	1956	8	0	0	0	0	17	4	1	1	2	20	25.375	643.890625	0.75	0.5	0.2	0.125	0.05	
Sweden	0	Italy	1956	United States	1960	8	4	1	2	1	13	2	1	1	0	15	26.375	695.640625	0.625	-0.25	-0.17435897435897438	0.0	-0.010256410256410262	
Sweden	0	United States	1960	Austria	1964	8	2	1	1	0	15	3	1	1	1	23	24.75	612.5625	0.625	0.125	-0.002898550724637683	0.0	-0.02318840579710145	
Sweden	0	Austria	1964	France	1968	14	2	1	1	0	34	3	2	0	1	29	24.428571428571427	596.7551020408163	0.7142857142857143	0.07142857142857142	0.04462474645030426	0.07142857142857142	0.03955375253549696	
Sweden	0	France	1968	Japan	1972	11	3	1	0	2	21	3	0	1	2	22	24.0	576.0	0.8181818181818182	0.0	-0.006493506493506496	-0.09090909090909091	-0.047619047619047616	
Sweden	0	Japan	1972	Austria	1976	9	2	1	0	1	18	0	0	0	0	19	23.88888888888889	570.679012345679	0.6666666666666666	-0.2222222222222222	-0.1111111111111111	-0.1111111111111111	-0.05555555555555555	
Sweden	0	Austria	1976	United States	1980	15	1	0	0	1	27	3	3	0	0	29	24.0	576.0	0.6	0.13333333333333333	0.06641123882503193	0.2	0.10344827586206896	
Sweden	0	United States	1980	Yugoslavia	1984	13	1	1	0	0	27	3	2	1	0	27	22.615384615384617	511.4556213017752	0.6923076923076923	0.15384615384615385	0.07407407407407407	0.07692307692307693	0.037037037037037035	
Sweden	0	Yugoslavia	1984	Canada	1988	14	6	3	2	1	28	3	3	0	0	31	22.857142857142858	522.4489795918367	0.9285714285714286	-0.21428571428571427	-0.11751152073732718	0.0	-0.010368663594470043	
Sweden	0	Canada	1988	France	1992	15	2	2	0	0	31	2	0	0	2	32	23.933333333333334	572.8044444444445	0.7333333333333333	0.0	-0.0020161290322580627	-0.13333333333333333	-0.06451612903225806	
Sweden	0	France	1992	Norway	1994	23	2	1	0	1	49	1	1	0	0	48	25.652173913043477	658.0340264650283	0.6521739130434783	-0.043478260869565216	-0.01998299319727891	0.0	0.00042517006802721136	
Sweden	0	Norway	1994	Japan	1998	16	1	1	0	0	35	2	0	2	0	37	24.625	606.390625	0.6875	0.0625	0.025482625482625487	-0.0625	-0.02857142857142857	
Sweden	0	Japan	1998	United States	2002	16	2	0	2	0	35	4	0	1	3	37	26.3125	692.34765625	0.6875	0.125	0.05096525096525097	0.0	0.0	
Sweden	0	United States	2002	Italy	2006	16	3	0	2	1	37	6	2	1	3	40	25.9375	672.75390625	0.5625	0.1875	0.06891891891891891	0.125	0.05	
Sweden	0	Italy	2006	Canada	2010	16	5	2	1	2	46	5	1	0	4	42	26.375	695.640625	0.625	0.0	0.010351966873706	-0.0625	-0.019668737060041408	
Sweden	0	Canada	2010	Russian Federation	2014	20	7	3	1	3	46	6	0	4	2	41	26.25	689.0625	0.6	-0.05	-0.005832449628844133	-0.15	-0.06521739130434782	
Sweden	0	Russian Federation	2014	Republic of Korea	2018	14	4	0	3	1	26	4	3	1	0	25	26.071428571428573	679.7193877551022	0.5	0.0	0.006153846153846149	0.21428571428571427	0.12	
Sweden	1	Great Britain	1908	Sweden	1912	35	7	3	0	4	78	8	4	2	2	96	26.02857142857143	677.4865306122449	1.0	0.02857142857142857	-0.006410256410256415	0.02857142857142857	0.0032051282051282007	0.0
Sweden	1	Sweden	1912	Belgium	1920	25	6	1	1	4	59	9	1	6	2	40	27.48	755.1504	0.96	0.12	0.12330508474576271	0.0	0.00805084745762712	1.0
Sweden	1	Belgium	1920	France	1924	37	12	2	7	3	54	9	0	5	4	49	27.864864864864863	776.4506939371803	0.918918918918919	-0.08108108108108109	-0.0385487528344671	-0.05405405405405406	-0.037037037037037035	2.0
Sweden	1	France	1924	Netherlands	1928	15	10	1	5	4	23	7	1	3	3	22	29.133333333333333	848.7511111111111	0.9333333333333333	-0.2	-0.11660079051383399	0.0	0.0019762845849802396	3.0
Sweden	1	Netherlands	1928	United States	1932	7	3	1	2	0	12	2	0	2	0	13	27.0	729.0	1.0	-0.14285714285714285	-0.09615384615384615	-0.14285714285714285	-0.08333333333333333	4.0
Sweden	1	United States	1932	Germany	1936	8	1	1	0	0	11	0	0	0	0	9	26.75	715.5625	1.0	-0.125	-0.09090909090909091	-0.125	-0.09090909090909091	5.0
Sweden	1	Germany	1936	Great Britain	1948	4	2	1	0	1	6	1	0	0	1	5	24.0	576.0	1.0	-0.25	-0.1333333333333333	-0.25	-0.16666666666666666	6.0
Sweden	1	Great Britain	1948	Finland	1952	28	8	5	0	3	37	5	2	1	2	38	26.821428571428573	719.3890306122449	0.8928571428571429	-0.10714285714285714	-0.08463726884779518	-0.10714285714285714	-0.08250355618776672	7.0
Sweden	1	Finland	1952	Australia	1956	16	8	2	3	3	18	5	3	1	1	19	30.6875	941.72265625	0.9375	-0.1875	-0.18128654970760233	0.0625	0.04678362573099415	8.0
Sweden	1	Australia	1956	Italy	1960	17	3	2	0	1	23	2	0	1	1	22	28.176470588235293	793.9134948096886	0.8823529411764706	-0.058823529411764705	-0.03952569169960474	-0.11764705882352941	-0.08695652173913043	9.0
Sweden	1	Italy	1960	Japan	1964	16	1	0	1	0	20	0	0	0	0	18	24.5625	603.31640625	0.875	-0.0625	-0.05	0.0	0.0	10.0
Sweden	1	Japan	1964	Mexico	1968	19	1	1	0	0	21	1	0	0	1	31	22.105263157894736	488.64265927977834	0.7368421052631579	0.0	-0.015360983102918585	-0.05263157894736842	-0.047619047619047616	11.0
Sweden	1	Mexico	1968	West Germany	1972	16	1	1	0	0	26	4	2	1	1	23	22.5	506.25	0.8125	0.1875	0.1354515050167224	0.0625	0.04849498327759197	12.0
Sweden	1	West Germany	1972	Canada	1976	24	3	1	1	1	32	2	2	0	0	29	26.875	722.265625	0.8333333333333334	-0.041666666666666664	-0.02478448275862069	0.041666666666666664	0.03771551724137931	13.0
Sweden	1	Canada	1976	Soviet Union	1980	16	0	0	0	0	21	2	1	0	1	22	27.25	742.5625	0.75	0.125	0.09090909090909091	0.0625	0.045454545454545456	14.0
Sweden	1	Soviet Union	1980	United States	1984	22	2	1	0	1	33	5	1	3	1	28	23.818181818181817	567.3057851239669	0.7272727272727273	0.13636363636363635	0.11796536796536797	0.0	0.005411255411255408	15.0
Sweden	1	United States	1984	Republic of Korea	1988	24	6	1	4	1	28	3	0	2	1	28	26.166666666666668	684.6944444444445	0.5833333333333334	-0.125	-0.10714285714285714	-0.041666666666666664	-0.03571428571428571	16.0
Sweden	1	Republic of Korea	1988	Spain	1992	30	4	0	2	2	34	5	1	2	2	38	25.2	635.04	0.8	0.03333333333333333	0.013931888544891635	0.03333333333333333	0.02631578947368421	17.0
Sweden	1	Spain	1992	United States	1996	29	4	1	1	2	34	0	0	0	0	36	26.24137931034483	688.6099881093936	0.6896551724137931	-0.13793103448275862	-0.11764705882352941	-0.034482758620689655	-0.029411764705882353	18.0
Sweden	1	United States	1996	Australia	2000	21	1	0	1	0	23	6	1	3	2	24	25.571428571428573	653.8979591836735	0.6190476190476191	0.23809523809523808	0.20652173913043478	0.047619047619047616	0.041666666666666664	19.0
Sweden	1	Australia	2000	Greece	2004	20	5	2	3	0	27	2	2	0	0	26	25.65	657.9224999999999	0.75	-0.15	-0.10826210826210825	0.0	0.0028490028490028574	20.0
Sweden	1	Greece	2004	People's Republic of China	2008	23	2	2	0	0	29	1	0	1	0	28	26.043478260869566	678.2627599243857	0.6521739130434783	-0.043478260869565216	-0.0332512315270936	-0.08695652173913043	-0.06896551724137931	21.0
Sweden	1	People's Republic of China	2008	Great Britain	2012	18	2	0	2	0	23	3	0	2	1	27	28.38888888888889	805.929012345679	0.5	0.05555555555555555	0.024154589371980673	0.0	0.0	22.0
Sweden	1	Great Britain	2012	Brazil	2016	17	2	0	2	0	24	5	1	3	1	20	26.058823529411764	679.0622837370242	0.4117647058823529	0.17647058823529413	0.16666666666666669	0.058823529411764705	0.05	23.0
Switzerland	0	France	1924	Switzerland	1928	1	0	0	0	0	1	0	0	0	0	1	25.0	625.0	1.0	0.0	0.0	0.0	0.0	0.0
Switzerland	0	Switzerland	1948	Norway	1952	6	0	0	0	0	9	0	0	0	0	8	23.5	552.25	0.8333333333333334	0.0	0.0	0.0	0.0	1.0
Switzerland	0	Norway	1952	Italy	1956	3	0	0	0	0	7	1	1	0	0	6	24.0	576.0	0.6666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	2.0
Switzerland	0	Italy	1956	United States	1960	6	1	1	0	0	9	1	1	0	0	13	24.333333333333332	592.1111111111111	0.6666666666666666	0.0	-0.03418803418803418	0.0	-0.03418803418803418	3.0
Switzerland	0	United States	1960	Austria	1964	3	0	0	0	0	4	0	0	0	0	5	24.666666666666668	608.4444444444445	1.0	0.0	0.0	0.0	0.0	4.0
Switzerland	0	Austria	1964	France	1968	10	0	0	0	0	20	2	0	1	1	18	23.0	529.0	0.9	0.2	0.1111111111111111	0.0	0.0	5.0
Switzerland	0	France	1968	Japan	1972	4	0	0	0	0	5	1	0	1	0	7	25.0	625.0	1.0	0.25	0.14285714285714285	0.0	0.0	6.0
Switzerland	0	Japan	1972	Austria	1976	8	3	3	0	0	15	1	0	1	0	17	22.125	489.515625	0.75	-0.25	-0.1411764705882353	-0.375	-0.2	7.0
Switzerland	0	Austria	1976	United States	1980	8	0	0	0	0	14	1	0	0	1	13	22.75	517.5625	0.625	0.125	0.07692307692307693	0.0	0.0	8.0
Switzerland	0	United States	1980	Yugoslavia	1984	7	1	0	0	1	12	1	0	1	0	15	22.142857142857142	490.3061224489796	0.5714285714285714	0.0	-0.016666666666666663	0.0	0.0	9.0
Switzerland	0	Yugoslavia	1984	Canada	1988	13	3	1	2	0	32	9	1	4	4	35	24.076923076923077	579.698224852071	0.5384615384615384	0.46153846153846156	0.16339285714285712	0.0	-0.0026785714285714295	10.0
Switzerland	0	Canada	1988	France	1992	8	3	2	0	1	16	0	0	0	0	20	24.625	606.390625	0.625	-0.375	-0.1875	-0.25	-0.125	11.0
Switzerland	0	France	1992	Norway	1994	22	1	0	0	1	52	4	1	2	1	50	25.227272727272727	636.4152892561983	0.5454545454545454	0.13636363636363635	0.06076923076923077	0.045454545454545456	0.02	12.0
Switzerland	0	Norway	1994	Japan	1998	16	1	0	1	0	30	1	0	0	1	35	24.9375	621.87890625	0.625	0.0	-0.004761904761904762	0.0	0.0	13.0
Switzerland	0	Japan	1998	United States	2002	18	3	0	1	2	36	1	0	0	1	35	26.055555555555557	678.891975308642	0.6666666666666666	-0.1111111111111111	-0.05476190476190476	0.0	0.0	14.0
Switzerland	0	United States	2002	Italy	2006	19	2	1	0	1	33	7	3	1	3	32	26.263157894736842	689.7534626038781	0.6842105263157895	0.2631578947368421	0.1581439393939394	0.10526315789473684	0.0634469696969697	15.0
Switzerland	0	Italy	2006	Canada	2010	18	3	1	1	1	33	3	1	0	2	31	27.11111111111111	735.0123456790124	0.6666666666666666	0.0	0.0058651026392961825	0.0	0.0019550342130987275	16.0
Switzerland	0	Canada	2010	Russian Federation	2014	20	4	4	0	0	40	6	4	2	0	40	25.3	640.09	0.6	0.1	0.04999999999999999	0.0	0.0	17.0
Switzerland	0	Russian Federation	2014	Republic of Korea	2018	34	6	3	2	1	62	9	3	3	3	63	24.735294117647058	611.8347750865051	0.5	0.08823529411764706	0.046082949308755755	0.0	-0.0007680491551459306	18.0
Switzerland	1	Great Britain	1908	Sweden	1912	1	0	0	0	0	6	0	0	0	0	2	26.0	676.0	1.0	0.0	0.0	0.0	0.0	
Switzerland	1	Belgium	1920	France	1924	11	1	0	1	0	12	2	0	2	0	16	24.454545454545453	598.0247933884297	1.0	0.09090909090909091	0.04166666666666667	0.0	0.0	
Switzerland	1	France	1924	Netherlands	1928	14	2	0	1	1	19	0	0	0	0	18	27.857142857142858	776.0204081632653	0.9285714285714286	-0.14285714285714285	-0.10526315789473684	0.0	0.0	
Switzerland	1	Netherlands	1928	United States	1932	1	0	0	0	0	3	0	0	0	0	2	27.0	729.0	1.0	0.0	0.0	0.0	0.0	
Switzerland	1	United States	1932	Germany	1936	2	0	0	0	0	3	1	0	1	0	3	33.5	1122.25	1.0	0.5	0.3333333333333333	0.0	0.0	
Switzerland	1	Germany	1936	Great Britain	1948	3	0	0	0	0	3	0	0	0	0	3	27.666666666666668	765.4444444444445	1.0	0.0	0.0	0.0	0.0	
Switzerland	1	Great Britain	1948	Finland	1952	15	3	0	2	1	18	2	0	1	1	18	28.4	806.56	0.8	-0.06666666666666667	-0.05555555555555555	0.0	0.0	
Switzerland	1	Finland	1952	Australia	1956	3	0	0	0	0	3	0	0	0	0	4	29.0	841.0	1.0	0.0	0.0	0.0	0.0	
Switzerland	1	Australia	1956	Italy	1960	5	0	0	0	0	5	0	0	0	0	5	27.0	729.0	1.0	0.0	0.0	0.0	0.0	
Switzerland	1	Italy	1960	Japan	1964	9	0	0	0	0	11	0	0	0	0	10	27.666666666666668	765.4444444444445	1.0	0.0	0.0	0.0	0.0	
Switzerland	1	Japan	1964	Mexico	1968	9	0	0	0	0	14	1	0	0	1	12	27.77777777777778	771.604938271605	1.0	0.1111111111111111	0.08333333333333333	0.0	0.0	
Switzerland	1	Mexico	1968	West Germany	1972	9	1	0	0	1	11	1	0	1	0	11	26.444444444444443	699.3086419753085	0.7777777777777778	0.0	0.0	0.0	0.0	
Switzerland	1	West Germany	1972	Canada	1976	6	0	0	0	0	6	0	0	0	0	7	27.333333333333332	747.1111111111111	1.0	0.0	0.0	0.0	0.0	
Switzerland	1	Canada	1976	Soviet Union	1980	5	0	0	0	0	5	1	1	0	0	6	25.0	625.0	1.0	0.2	0.16666666666666666	0.2	0.16666666666666666	
Switzerland	1	Soviet Union	1980	United States	1984	10	0	0	0	0	13	1	0	1	0	12	22.6	510.76000000000005	0.8	0.1	0.08333333333333333	0.0	0.0	
Switzerland	1	United States	1984	Republic of Korea	1988	20	1	0	0	1	26	1	0	0	1	33	24.75	612.5625	0.7	0.0	-0.00815850815850816	0.0	0.0	
Switzerland	1	Republic of Korea	1988	Spain	1992	14	1	0	0	1	20	0	0	0	0	18	25.285714285714285	639.3673469387754	0.8571428571428571	-0.07142857142857142	-0.05	0.0	0.0	
Switzerland	1	Spain	1992	United States	1996	15	1	1	0	0	20	1	1	0	0	19	26.2	686.4399999999999	0.4666666666666667	0.0	0.0026315789473684154	0.0	0.0026315789473684154	
Switzerland	1	United States	1996	Australia	2000	15	2	1	1	0	20	3	0	3	0	19	25.333333333333332	641.7777777777777	0.4666666666666667	0.06666666666666667	0.05789473684210525	-0.06666666666666667	-0.05	
Switzerland	1	Australia	2000	Greece	2004	19	3	1	1	1	23	1	1	0	0	22	24.94736842105263	622.371191135734	0.631578947368421	-0.10526315789473684	-0.08498023715415019	0.0	0.0019762845849802396	
Switzerland	1	Greece	2004	People's Republic of China	2008	19	2	0	0	2	25	3	1	1	1	26	26.94736842105263	726.1606648199445	0.631578947368421	0.05263157894736842	0.03538461538461539	0.05263157894736842	0.038461538461538464	
Switzerland	1	People's Republic of China	2008	Great Britain	2012	20	3	1	1	1	26	3	1	2	0	27	26.95	726.3025	0.65	0.0	-0.004273504273504286	0.0	-0.0014245014245014287	
Switzerland	1	Great Britain	2012	Brazil	2016	17	2	1	1	0	21	4	2	1	1	22	27.294117647058822	744.9688581314879	0.47058823529411764	0.11764705882352941	0.08658008658008659	0.058823529411764705	0.043290043290043295	
United States	0	France	1924	Switzerland	1928	2	0	0	0	0	4	0	0	0	0	5	28.5	812.25	1.0	0.0	0.0	0.0	0.0	-1.0
United States	0	Switzerland	1928	United States	1932	5	1	0	0	1	15	3	2	1	0	11	24.2	585.64	1.0	0.4	0.20606060606060606	0.4	0.18181818181818182	0.0
United States	0	United States	1932	Germany	1936	5	0	0	0	0	10	0	0	0	0	10	26.0	676.0	1.0	0.0	0.0	0.0	0.0	1.0
United States	0	Germany	1936	Switzerland	1948	1	0	0	0	0	3	0	0	0	0	1	22.0	484.0	1.0	0.0	0.0	0.0	0.0	2.0
United States	0	Switzerland	1948	Norway	1952	6	1	0	1	0	14	3	3	0	0	14	22.5	506.25	0.8333333333333334	0.3333333333333333	0.14285714285714285	0.5	0.21428571428571427	-2.0
United States	0	Norway	1952	Italy	1956	8	4	3	1	0	20	0	0	0	0	15	23.625	558.140625	0.875	-0.5	-0.2	-0.375	-0.15	-1.0
United States	0	Italy	1956	United States	1960	7	0	0	0	0	13	3	0	3	0	14	23.142857142857142	535.5918367346939	0.7142857142857143	0.42857142857142855	0.21428571428571427	0.0	0.0	0.0
United States	0	United States	1960	Austria	1964	13	2	0	1	1	20	1	1	0	0	24	22.615384615384617	511.4556213017752	0.6923076923076923	-0.07692307692307693	-0.05833333333333334	0.07692307692307693	0.041666666666666664	1.0
United States	0	Austria	1964	France	1968	11	3	1	1	1	19	1	0	1	0	22	23.363636363636363	545.8595041322313	0.9090909090909091	-0.18181818181818182	-0.1124401913875598	-0.09090909090909091	-0.05263157894736842	2.0
United States	0	France	1968	Japan	1972	12	2	0	1	1	22	2	1	1	0	17	23.416666666666668	548.3402777777778	0.6666666666666666	0.0	0.0267379679144385	0.08333333333333333	0.058823529411764705	-2.0
United States	0	Japan	1972	Austria	1976	11	0	0	0	0	17	4	1	2	1	21	22.727272727272727	516.5289256198347	0.5454545454545454	0.36363636363636365	0.19047619047619047	0.09090909090909091	0.047619047619047616	-1.0
United States	0	Austria	1976	United States	1980	22	5	1	2	2	37	9	5	3	1	43	21.5	462.25	0.7727272727272727	0.18181818181818182	0.07416719044626022	0.18181818181818182	0.08925204274041483	0.0
United States	0	United States	1980	Yugoslavia	1984	15	1	0	1	0	28	3	1	2	0	27	24.466666666666665	598.6177777777777	0.6	0.13333333333333333	0.07539682539682539	0.06666666666666667	0.037037037037037035	1.0
United States	0	Yugoslavia	1984	Canada	1988	20	1	1	0	0	35	2	1	0	1	38	23.25	540.5625	0.6	0.05	0.024060150375939848	0.0	-0.0022556390977443615	2.0
United States	0	Canada	1988	France	1992	27	3	1	1	1	57	4	2	2	0	49	23.25925925925926	540.9931412894376	0.4444444444444444	0.037037037037037035	0.029001074113856065	0.037037037037037035	0.023272466881489436	3.0
United States	0	France	1992	Norway	1994	45	5	3	2	0	84	8	6	1	1	85	25.066666666666666	628.3377777777778	0.4888888888888889	0.06666666666666667	0.03459383753501401	0.06666666666666667	0.034873949579831934	-2.0
United States	0	Norway	1994	Japan	1998	26	4	1	2	1	44	3	1	1	1	58	24.346153846153847	592.7352071005918	0.5384615384615384	-0.038461538461538464	-0.03918495297805643	0.0	-0.0054858934169279006	-1.0
United States	0	Japan	1998	United States	2002	36	3	1	1	1	74	8	2	2	4	73	24.166666666666668	584.0277777777778	0.3888888888888889	0.1388888888888889	0.06904850055534986	0.027777777777777776	0.013883746760459087	0.0
United States	0	United States	2002	Italy	2006	35	13	4	4	5	73	6	3	1	2	74	25.0	625.0	0.5714285714285714	-0.2	-0.09700111069974082	-0.02857142857142857	-0.01425398000740466	1.0
United States	0	Italy	2006	Canada	2010	38	11	6	3	2	79	13	4	5	4	80	25.42105263157895	646.229916897507	0.5526315789473685	0.05263157894736842	0.02325949367088609	-0.05263157894736842	-0.025949367088607594	2.0
United States	0	Canada	2010	Russian Federation	2014	39	9	2	4	3	76	6	1	2	3	77	25.23076923076923	636.5917159763313	0.5128205128205128	-0.07692307692307693	-0.04049897470950102	-0.02564102564102564	-0.013328776486671221	3.0
United States	0	Russian Federation	2014	Republic of Korea	2018	40	5	2	1	2	81	3	1	2	0	75	26.625	708.890625	0.575	-0.05	-0.02172839506172839	-0.025	-0.011358024691358022	4.0
United States	1	Greece	1896	France	1900	2	7	3	3	1	8	3	0	1	2	6	24.5	600.25	1.0	-2.0	-0.375	-1.5	-0.375	-1.0
United States	1	France	1900	United States	1904	7	7	5	2	0	19	10	6	1	3	19	23.285714285714285	542.2244897959183	1.0	0.42857142857142855	0.15789473684210525	0.14285714285714285	0.05263157894736842	0.0
United States	1	United States	1904	Great Britain	1908	21	25	14	6	5	66	13	8	2	3	54	22.857142857142858	522.4489795918367	1.0	-0.5714285714285714	-0.13804713804713806	-0.2857142857142857	-0.06397306397306399	1.0
United States	1	Great Britain	1908	Sweden	1912	21	8	5	2	1	56	8	4	4	0	57	28.80952380952381	829.9886621315193	1.0	0.0	-0.002506265664160401	-0.047619047619047616	-0.019110275689223064	2.0
United States	1	Sweden	1912	Belgium	1920	11	10	7	3	0	30	4	3	0	1	15	26.363636363636363	695.0413223140496	1.0	-0.5454545454545454	-0.06666666666666665	-0.36363636363636365	-0.033333333333333326	3.0
United States	1	Belgium	1920	France	1924	22	9	5	2	2	29	10	3	5	2	29	27.318181818181817	746.2830578512396	1.0	0.045454545454545456	0.03448275862068967	-0.09090909090909091	-0.06896551724137932	-2.0
United States	1	France	1924	Netherlands	1928	20	16	11	4	1	27	6	3	0	3	22	24.2	585.64	0.85	-0.5	-0.31986531986531985	-0.4	-0.27104377104377103	-1.0
United States	1	Netherlands	1928	United States	1932	25	6	0	2	4	27	11	6	2	3	26	22.28	496.39840000000004	0.68	0.2	0.20085470085470086	0.24	0.23076923076923078	0.0
United States	1	United States	1932	Germany	1936	30	8	0	4	4	31	6	3	2	1	32	21.9	479.60999999999996	0.8	-0.06666666666666667	-0.07056451612903225	0.1	0.09375	1.0
United States	1	Germany	1936	Great Britain	1948	5	1	0	0	1	6	0	0	0	0	5	28.0	784.0	1.0	-0.2	-0.16666666666666666	0.0	0.0	2.0
United States	1	Great Britain	1948	Finland	1952	32	16	7	4	5	34	14	9	2	3	41	25.5625	653.44140625	0.9375	-0.0625	-0.12912482065997127	0.0625	0.01362984218077476	3.0
United States	1	Finland	1952	Australia	1956	33	14	10	3	1	39	11	4	5	2	39	25.666666666666668	658.7777777777778	0.8484848484848485	-0.09090909090909091	-0.07692307692307693	-0.18181818181818182	-0.15384615384615383	4.0
United States	1	Australia	1956	Italy	1960	38	16	9	3	4	42	16	8	5	3	40	23.394736842105264	547.3137119113574	0.7894736842105263	0.0	0.01904761904761909	-0.02631578947368421	-0.014285714285714263	5.0
United States	1	Italy	1960	Japan	1964	32	12	3	2	7	33	9	3	3	3	32	24.4375	597.19140625	0.75	-0.09375	-0.08238636363636365	0.0	0.0028409090909090884	-5.0
United States	1	Japan	1964	Mexico	1968	38	13	6	6	1	43	15	8	3	4	44	24.07894736842105	579.795706371191	0.6842105263157895	0.05263157894736842	0.038583509513742065	0.05263157894736842	0.04228329809725159	-4.0
United States	1	Mexico	1968	West Germany	1972	44	19	5	9	5	51	17	7	5	5	57	24.34090909090909	592.4798553719007	0.6590909090909091	-0.045454545454545456	-0.07430340557275544	0.045454545454545456	0.024767801857585134	-3.0
United States	1	West Germany	1972	Canada	1976	47	20	6	9	5	59	19	5	7	7	54	23.595744680851062	556.7591670439112	0.6595744680851063	-0.02127659574468085	0.012868801004394248	-0.02127659574468085	-0.009102322661644707	-2.0
United States	1	United States	1984	Republic of Korea	1988	65	28	13	9	6	73	17	9	3	5	79	26.23076923076923	688.0532544378698	0.676923076923077	-0.16923076923076924	-0.1683717704178949	-0.06153846153846154	-0.06415814114791052	1.0
United States	1	Republic of Korea	1988	Spain	1992	81	25	12	9	4	95	27	9	9	9	94	26.012345679012345	676.6421277244322	0.6419753086419753	0.024691358024691357	0.024076147816349425	-0.037037037037037035	-0.030571108622620385	-1.0
United States	1	Spain	1992	United States	1996	78	24	7	7	10	85	17	6	5	6	90	27.17948717948718	738.7245233399079	0.6153846153846154	-0.08974358974358974	-0.0934640522875817	-0.01282051282051282	-0.01568627450980392	0.0
United States	1	United States	1996	Australia	2000	69	24	11	10	3	82	19	7	3	9	78	26.333333333333332	693.4444444444443	0.5652173913043478	-0.07246376811594203	-0.04909318323952469	-0.057971014492753624	-0.0444027517198249	1.0
United States	1	Australia	2000	Greece	2004	80	25	9	6	10	95	26	11	8	7	101	25.8	665.64	0.55	0.0125	-0.005732152162584658	0.025	0.01417404898384575	2.0
United States	1	Greece	2004	People's Republic of China	2008	86	29	14	10	5	111	38	14	11	13	111	26.569767441860463	705.9525419145483	0.5465116279069767	0.10465116279069768	0.08108108108108109	0.0	0.0	3.0
